sha1,source_image,source_label,dest_image,dest_label,box_count
eb0001be41153fd9abbca066237fe0454fb6a553,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000156_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000156_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000156_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000156_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.txt,7
eb1278aee40b6b5694a7e4152a8b89a5916bc6d2,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000120_000096_v8_div_balv2_0221__Videos__uLW74013Wp0__6-mp4__t1-47_jpg.rf.613480bfd2fdb_eb1278ae.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000120_000096_v8_div_balv2_0221__Videos__uLW74013Wp0__6-mp4__t1-47_jpg.rf.613480bfd2fdb_eb1278ae.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000120_000096_v8_div_balv2_0221__Videos__uLW74013Wp0__6-mp4__t1-47_jpg.rf.613480bfd2fdb_eb1278ae.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000120_000096_v8_div_balv2_0221__Videos__uLW74013Wp0__6-mp4__t1-47_jpg.rf.613480bfd2fdb_eb1278ae.txt,2
eb5c03c30487278cc74f50cc6e32994b99c04b4e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.txt,10
ec5c9a7481f49bc58bd9742d27ba9b6bfd3c4537,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000060_000036_v8_div_balv2_0054__GS__Mikaela_Shifferin_GS_racing-mov__t18-53_jpg.rf.3a6_ec5c9a74.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000060_000036_v8_div_balv2_0054__GS__Mikaela_Shifferin_GS_racing-mov__t18-53_jpg.rf.3a6_ec5c9a74.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000060_000036_v8_div_balv2_0054__GS__Mikaela_Shifferin_GS_racing-mov__t18-53_jpg.rf.3a6_ec5c9a74.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000060_000036_v8_div_balv2_0054__GS__Mikaela_Shifferin_GS_racing-mov__t18-53_jpg.rf.3a6_ec5c9a74.txt,1
eed5af060d60955e56d083da023d98bd87ba1eb1,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000087_000063_v8_div_balv2_0124__SL__Screen_Recording_2026-02-07_at_14-59-25-mov__t20-2_eed5af06.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000087_000063_v8_div_balv2_0124__SL__Screen_Recording_2026-02-07_at_14-59-25-mov__t20-2_eed5af06.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000087_000063_v8_div_balv2_0124__SL__Screen_Recording_2026-02-07_at_14-59-25-mov__t20-2_eed5af06.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000087_000063_v8_div_balv2_0124__SL__Screen_Recording_2026-02-07_at_14-59-25-mov__t20-2_eed5af06.txt,1
eed80869311b3fe6f141f79fe5608873b135c3b5,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000067_000043_v8_div_balv2_0070__GS__MO_GS_R-mov__t24-27_jpg.rf.b48ae88f41e8a2974bbf739_eed80869.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000067_000043_v8_div_balv2_0070__GS__MO_GS_R-mov__t24-27_jpg.rf.b48ae88f41e8a2974bbf739_eed80869.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000067_000043_v8_div_balv2_0070__GS__MO_GS_R-mov__t24-27_jpg.rf.b48ae88f41e8a2974bbf739_eed80869.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000067_000043_v8_div_balv2_0070__GS__MO_GS_R-mov__t24-27_jpg.rf.b48ae88f41e8a2974bbf739_eed80869.txt,2
ef1127c97b148acfd2fa53af53a22939bb6360c8,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.txt,4
efb5b58c97fe3774ec5abd3ebc31b6cac7f814b3,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.txt,1
f05e4889106e378c5ed534b4e8ab55aa433f1faa,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.txt,4
f17d1bcc25df1d5c8361c0679d305ae0e685a407,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.txt,9
f19d5ce158910c0fc6ce01d8ab8377a4a4c89e8f,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000142_000118_v8_div_balv2_0274__Videos__uLW74013Wp0__4-mp4__t5-71_jpg.rf.bb97c5edae0fa_f19d5ce1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000142_000118_v8_div_balv2_0274__Videos__uLW74013Wp0__4-mp4__t5-71_jpg.rf.bb97c5edae0fa_f19d5ce1.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000142_000118_v8_div_balv2_0274__Videos__uLW74013Wp0__4-mp4__t5-71_jpg.rf.bb97c5edae0fa_f19d5ce1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000142_000118_v8_div_balv2_0274__Videos__uLW74013Wp0__4-mp4__t5-71_jpg.rf.bb97c5edae0fa_f19d5ce1.txt,1
f3c2b5b18f96fcbf92564842942d8b100695a8ac,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000075_000051_v8_div_balv2_0083__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t1-84_f3c2b5b1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000075_000051_v8_div_balv2_0083__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t1-84_f3c2b5b1.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000075_000051_v8_div_balv2_0083__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t1-84_f3c2b5b1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000075_000051_v8_div_balv2_0083__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t1-84_f3c2b5b1.txt,3
f476041450daf8761d2f46e524ffb7fdef67e2e9,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000178_000193_unseen_2909_SL_frame0648_jpg.rf.9c079c08df78f81e5d05731a7ac00e6d_f4760414_f4760414.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000178_000193_unseen_2909_SL_frame0648_jpg.rf.9c079c08df78f81e5d05731a7ac00e6d_f4760414_f4760414.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000178_000193_unseen_2909_SL_frame0648_jpg.rf.9c079c08df78f81e5d05731a7ac00e6d_f4760414_f4760414.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000178_000193_unseen_2909_SL_frame0648_jpg.rf.9c079c08df78f81e5d05731a7ac00e6d_f4760414_f4760414.txt,4
f7d0b810a20f248457745156474366c3ef7543fa,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000128_000104_v8_div_balv2_0237__Videos__zW1bF2PsB0M__3-mp4__t0-21_jpg.rf.5cc2d351937fa_f7d0b810.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000128_000104_v8_div_balv2_0237__Videos__zW1bF2PsB0M__3-mp4__t0-21_jpg.rf.5cc2d351937fa_f7d0b810.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000128_000104_v8_div_balv2_0237__Videos__zW1bF2PsB0M__3-mp4__t0-21_jpg.rf.5cc2d351937fa_f7d0b810.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000128_000104_v8_div_balv2_0237__Videos__zW1bF2PsB0M__3-mp4__t0-21_jpg.rf.5cc2d351937fa_f7d0b810.txt,3
f8264baa5a565741186c2d6ee2471b1a6cdf439e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.txt,7
f8c361fc0e7a35704c5ac519aac94fd3d011982b,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000058_000034_v8_div_balv2_0050__GS__MS_GS_R-mov__t48-70_jpg.rf.48e6930cbbaacf4827024db_f8c361fc.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000058_000034_v8_div_balv2_0050__GS__MS_GS_R-mov__t48-70_jpg.rf.48e6930cbbaacf4827024db_f8c361fc.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000058_000034_v8_div_balv2_0050__GS__MS_GS_R-mov__t48-70_jpg.rf.48e6930cbbaacf4827024db_f8c361fc.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000058_000034_v8_div_balv2_0050__GS__MS_GS_R-mov__t48-70_jpg.rf.48e6930cbbaacf4827024db_f8c361fc.txt,6
fbc9b89539627d1ae86532204acab4d2e859bde8,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.txt,6
fc46850eaf68734bb6dbe270a182d3fa21d08ecd,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000124_000100_v8_div_balv2_0231__Videos__qxfgw1Kd98A__7-mp4__t5-94_jpg.rf.6b9ada30593fb_fc46850e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000124_000100_v8_div_balv2_0231__Videos__qxfgw1Kd98A__7-mp4__t5-94_jpg.rf.6b9ada30593fb_fc46850e.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000124_000100_v8_div_balv2_0231__Videos__qxfgw1Kd98A__7-mp4__t5-94_jpg.rf.6b9ada30593fb_fc46850e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000124_000100_v8_div_balv2_0231__Videos__qxfgw1Kd98A__7-mp4__t5-94_jpg.rf.6b9ada30593fb_fc46850e.txt,1
fc64789da9132d9d92da1b6dec8fd5a63a7caaf9,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000085_000061_v8_div_balv2_0119__SL__Mikaela_Shifferin_Slolom2-mov__t10-23_jpg.rf.2353b_fc64789d.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000085_000061_v8_div_balv2_0119__SL__Mikaela_Shifferin_Slolom2-mov__t10-23_jpg.rf.2353b_fc64789d.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000085_000061_v8_div_balv2_0119__SL__Mikaela_Shifferin_Slolom2-mov__t10-23_jpg.rf.2353b_fc64789d.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000085_000061_v8_div_balv2_0119__SL__Mikaela_Shifferin_Slolom2-mov__t10-23_jpg.rf.2353b_fc64789d.txt,3
fd5b00a4d74a76723904328fba5692a601e97153,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000093_000069_v8_div_balv2_0146__Videos__zW1bF2PsB0M__7-mp4__t3-38_jpg.rf.716277696b6d1_fd5b00a4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000093_000069_v8_div_balv2_0146__Videos__zW1bF2PsB0M__7-mp4__t3-38_jpg.rf.716277696b6d1_fd5b00a4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000093_000069_v8_div_balv2_0146__Videos__zW1bF2PsB0M__7-mp4__t3-38_jpg.rf.716277696b6d1_fd5b00a4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000093_000069_v8_div_balv2_0146__Videos__zW1bF2PsB0M__7-mp4__t3-38_jpg.rf.716277696b6d1_fd5b00a4.txt,4
