source_root,source_split,source_image,source_label,target_split,target_image,target_label,sha1,box_count
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000324_000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578_62965578.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000324_000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578_62965578.txt,6296557893abe5f6b6ac01a7e60d959789e50874,4
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000325_000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163_a9706163.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000325_000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163_a9706163.txt,a97061631c34a81d9d281818e7f8c1c696bb7e5a,8
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000326_000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c_d29c0b6c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000326_000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c_d29c0b6c.txt,d29c0b6cf6ad21166e55839cad0f493fd3dd759a,4
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000327_000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22_835fbb22.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000327_000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22_835fbb22.txt,835fbb2215ac6c584304e9412d3767729d9826f4,4
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000328_000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052_18456052.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000328_000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052_18456052.txt,1845605229083f9839365070249446e1b0f463fa,2
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed257cbae_be4f89c6.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed257cbae_be4f89c6.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000329_000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed_be4f89c6.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000329_000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed_be4f89c6.txt,be4f89c6ce581d7309f3b7db3b9e19554cea8528,2
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000330_000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000330_000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.txt,9fb9c97ce09774ada6d949bcff19ef68cb05d89f,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000331_000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610_e3f6e610.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000331_000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610_e3f6e610.txt,e3f6e610e7f915900d63bc95d32c3b32024fb339,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000332_000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8_82095ec8.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000332_000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8_82095ec8.txt,82095ec8f18c69e4abbc00a8e42b1d7f438a4ce6,2
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000333_000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512_2eb01512.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000333_000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512_2eb01512.txt,2eb01512182526343db6c41f72a524f606bcf579,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000334_000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d_f1b83c8d.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000334_000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d_f1b83c8d.txt,f1b83c8dc96b8137f1d22e1561651e5bb38a1a21,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb779251b993e4_e3c33fbe.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb779251b993e4_e3c33fbe.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000335_000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb77925_e3c33fbe.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000335_000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb77925_e3c33fbe.txt,e3c33fbe2b43eb966aa1fda1ec74382abd0d18fb,19
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512fb55ccd_d4240b00.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512fb55ccd_d4240b00.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000336_000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512_d4240b00.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000336_000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512_d4240b00.txt,d4240b003a03d8fc5575e788a02d90379e43fb10,23
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5b340faa_f2141588.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5b340faa_f2141588.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000337_000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5_f2141588.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000337_000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5_f2141588.txt,f214158890de463db5492e75b747ac5e2fbd0d61,7
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d61a90b7_055fbfb8.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d61a90b7_055fbfb8.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000338_000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d_055fbfb8.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000338_000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d_055fbfb8.txt,055fbfb8243e6d90db918ba7f0cf760b3a7c133d,6
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b37011292c4_bcf6606c.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b37011292c4_bcf6606c.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000339_000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b370_bcf6606c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000339_000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b370_bcf6606c.txt,bcf6606c3587caee4864b7f4f44abb95d55b8319,14
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09ad3d1c6_0b688082.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09ad3d1c6_0b688082.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000340_000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09_0b688082.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000340_000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09_0b688082.txt,0b688082b33d7d4c4a0434190d37f8d1e2e792fb,7
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbcef401bf_ea615881.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbcef401bf_ea615881.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000341_000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbc_ea615881.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000341_000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbc_ea615881.txt,ea615881e4dc0292d0857ad404191191ae5f3a36,3
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da4086eea0b2_d4374a51.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da4086eea0b2_d4374a51.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000342_000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da408_d4374a51.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000342_000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da408_d4374a51.txt,d4374a5133a9f3e17a735fc40e73c0bb92e48bb2,4
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000343_000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000343_000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.txt,796c1315da1642fc7aeead98f500719452650ae3,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d19_789d3afd.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d19_789d3afd.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000344_000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d_789d3afd.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000344_000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d_789d3afd.txt,789d3afd0117de285cd9f4de2e24dee51e506627,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000345_000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000345_000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.txt,717d70aaf351dfedfe49fc1da0af0d032b407df5,6
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000346_000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000346_000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.txt,92801200fa99c3492abcfea2f4c3661f8985f5c9,1
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000401_oKQFABiOTw8_10_oKQFABiOTw8_10_00001_png.rf.171a31e3d796b345d80c3ef3fcee8313_83b71f0c.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000401_oKQFABiOTw8_10_oKQFABiOTw8_10_00001_png.rf.171a31e3d796b345d80c3ef3fcee8313_83b71f0c.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000347_000401_oKQFABiOTw8_10_oKQFABiOTw8_10_00001_png.rf.171a31e3d796b345d80c3ef3fcee83_83b71f0c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000347_000401_oKQFABiOTw8_10_oKQFABiOTw8_10_00001_png.rf.171a31e3d796b345d80c3ef3fcee83_83b71f0c.txt,83b71f0c16bb485ea397763bfae78d06779e0531,14
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000348_000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000348_000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.txt,a7979ce738fdc6e0f191255affe39739f68dbf09,5
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab1f_356be6b2.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab1f_356be6b2.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000349_000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab_356be6b2.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000349_000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab_356be6b2.txt,356be6b2dc3ce137f184287ddd19f208a4a8bae4,2
data/annotations/final_combined_1class_20260213,valid,data/annotations/final_combined_1class_20260213/valid/images/000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e9198498_b16b1f6e.jpg,data/annotations/final_combined_1class_20260213/valid/labels/000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e9198498_b16b1f6e.txt,valid,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/images/000350_000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e91984_b16b1f6e.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/valid/labels/000350_000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e91984_b16b1f6e.txt,b16b1f6e4c0f7b6e1e03f27b27fbc3400b29f294,3
